label 
Lepidoptera 
unclassified Lepidoptera 
Glossata 
environmental samples <Lepidoptera> 
Zeugloptera 
Aglossata 
Heterobathmiina 
Lepitoptera incertae sedis 
Cenoloba sp. ANIC1
Cenoloba obliteralis
Euthrausta oxyprora
Euthrausta holophaea
Euthrausta phoenicea
Epharpastis daedala
Euthesaura carbonaria
Euthesaura glycina
Palaeodes samealis
Tineodes adactylalis
Tanycnema anomala
Hyblaea ibidias
Hyblaea constellata
Hyblaea synaema
Hyblaea puera
Hyblaea firmamentum
Axia nesiota
Axia margarita
Axia theresiae
Urania boisduvalii
Urania brasiliensis
Urania leilus
Urania poeyi
Urania sloanus
Urania fulgens
Urania leilia
Pterothysanus laticilia
Tetragonus sp. BOLD:ACN1066
Tetragonus sp. BOLD:ACN1065
Pterodecta felderi
Callidula sp. GAS-2011
Helicomitra pulchra
Pterothysana sp. NW-2010
Caviria regina
Caviria sp. BioLep01
Caviria sp. reginaDHJ02
Caviria sp. reginaDHJ03
Caviria sp. reginaDHJ04
Caviria sp. reginaDHJ05
Caviria sp. DHJ-2012-1
Caviria sp. DHJ-2012-2
Somena alba
Somena scintillans
Somena sp. NIBGE MOT-01338
Somena sp. NIBGE MOT-01339
Somena sp. NIBGE MOT-02644
Dasychira pseudabietis
Dasychira antica
Dasychira nachiensis
Dasychira postfusca
Dasychira grisefacta
Dasychira pinicola
Dasychira alboschistacea
Dasychira tristis
Dasychira catocaloides
Dasychira jankowskii
Dasychira glaucozona
Dasychira pilodes
Dasychira tephra
Dasychira sp. BOLD:AAB2274
Dasychira cerebosa
Dasychira dorsipennata
Dasychira sp. AM-1997
Dasychira plagiata
Dasychira manto
Dasychira basiflava
Dasychira vagans
Dasychira obliquata
Euproctis subflava
Euproctis nr. chrysophila BOLD:AAL8364
Euproctis galactopis
Euproctis acatharta
Euproctis aganopa
Euproctis aliena
Euproctis edwardsii
Euproctis epaxia
Euproctis epidela
Euproctis euthysana
Euproctis fimbriata
Euproctis hymnolis
Euproctis lucifuga
Euproctis lutea
Euproctis melanorrhanta
Euproctis melanosoma
Euproctis niphobola
Euproctis panabra
Euproctis pyraustis
Euproctis semifusca
Euproctis sp. ANIC3
Euproctis stenomorpha
Euproctis trispila
Euproctis urbis
Euproctis xuthosterna
Euproctis pseudoconspersa
Euproctis magna
Euproctis sp. ANIC1
Euproctis sp. ANIC2
Euproctis actor
Euproctis arrogans
Euproctis crocea
Euproctis habrostola
Euproctis holoxutha
Euproctis idonea
Euproctis leonina
Euproctis limbalis
Euproctis marginalis
Euproctis subnobilis
Euproctis iseres
Euproctis kunupi
Euproctis petasma
Euproctis mycoides
Euproctis kargalika
Euproctis inornata
Euproctis marginata
Euproctis quadrangularis
Euproctis staudingeri
Euproctis uniformis
Euproctis callichlaena
Euproctis conistica
Euproctis cryptosticta
Euproctis fumea
Euproctis kanshireia
Euproctis molunduana
Euproctis montis
Euproctis seitzi
Euproctis singapura
Euproctis yunnanpina
Euproctis sp. H2
Euproctis sp. H388
Euproctis sp. H402
Euproctis cf. aureoplaga S50
Euproctis cf. ionthada M9
Euproctis cf. putris T10
Euproctis cf. serulla H23
Euproctis cervina
Euproctis sp. NIBGE MOT-01093
Euproctis sp. NIBGE MOT-01589
Euproctis sp. NIBGE MOT-02922
Euproctis sp. NIBGE MOT-02923
Euproctis baliolalis
Euproctis fraterna
Euproctis chrysorrhoea
Euproctis similis
Sarsina sp. Janzen01
Sarsina sp. BOLD:AAU7555
Sarsina purpurascens
Sarsina sp. Janzen02
Ocneria rubea
Ocneria ledereri
Lymantriidae gen. lymanBioLep01
Lymantriidae sp. BOLD:AAG5401
Lymantriidae sp. BOLD:AAG5402
Lymantriidae sp. BOLD:AAG5403
Lymantriidae sp. BOLD:AAG5404
Lymantriidae sp. BOLD:AAG5405
Lymantriidae sp. BOLD:AAG5406
Lymantriidae sp. BOLD:AAG9417
Lymantriidae sp. BOLD:AAH5935
Lymantriidae sp. BOLD:AAH5948
Lymantriidae sp. BOLD:AAH5957
Lymantriidae sp. BOLD:AAH5958
Lymantriidae sp. BOLD:AAH5961
Lymantriidae sp. BOLD:AAH5962
Lymantriidae sp. BOLD:AAH5964
Lymantriidae sp. BOLD:AAH5968
Lymantriidae sp. BOLD:AAH5971
Lymantriidae sp. BOLD:AAH5972
Lymantriidae sp. BOLD:AAH5979
Lymantriidae sp. BOLD:AAH5983
Lymantriidae sp. BOLD:AAH5987
Lymantriidae sp. BOLD:AAH5991
Lymantriidae sp. BOLD:AAH5994
Lymantriidae sp. BOLD:AAH6002
Lymantriidae sp. BOLD:AAH6008
Lymantriidae sp. BOLD:AAH6009
Lymantriidae sp. BOLD:AAH6010
Lymantriidae sp. BOLD:AAH6014
Lymantriidae sp. BOLD:AAH6015
Lymantriidae sp. BOLD:AAH6022
Lymantriidae sp. BOLD:AAH6024
Lymantriidae sp. BOLD:AAH6025
Lymantriidae sp. BOLD:AAH6038
Lymantriidae sp. BOLD:AAH6048
Lymantriidae sp. BOLD:AAH6056
Lymantriidae sp. BOLD:AAH6063
Lymantriidae sp. BOLD:AAH6065
Lymantriidae sp. BOLD:AAH6071
Lymantriidae sp. BOLD:AAH6085
Lymantriidae sp. BOLD:AAH6086
Lymantriidae sp. BOLD:AAH6089
Lymantriidae sp. BOLD:AAH6094
Lymantriidae sp. BOLD:AAH6106
Lymantriidae sp. BOLD:AAH6107
Lymantriidae sp. BOLD:AAH6112
Lymantriidae sp. BOLD:AAH6135
Lymantriidae sp. BOLD:AAH6149
Lymantriidae sp. BOLD:AAH6182
Lymantriidae sp. BOLD:AAH6205
Lymantriidae sp. BOLD:AAH6219
Lymantriidae sp. BOLD:AAH6224
Lymantriidae sp. BOLD:AAH6233
Lymantriidae sp. BOLD:AAH6237
Lymantriidae sp. BOLD:AAH6238
Lymantriidae sp. BOLD:AAH6239
Lymantriidae sp. BOLD:AAH6244
Lymantriidae sp. BOLD:AAH6245
Lymantriidae sp. BOLD:AAH6249
Lymantriidae sp. BOLD:AAH6260
Lymantriidae sp. BOLD:AAH6265
Lymantriidae sp. BOLD:AAH6266
Lymantriidae sp. BOLD:AAH6270
Lymantriidae sp. BOLD:AAH6273
Lymantriidae sp. BOLD:AAH6278
Lymantriidae sp. BOLD:AAH6289
Lymantriidae sp. BOLD:AAH6293
Lymantriidae sp. BOLD:AAH6296
Lymantriidae sp. BOLD:AAH6314
Lymantriidae sp. BOLD:AAH6317
Lymantriidae sp. BOLD:AAH6321
Lymantriidae sp. BOLD:AAH6323
Lymantriidae sp. BOLD:AAH6327
Lymantriidae sp. BOLD:AAH6331
Lymantriidae sp. BOLD:AAH6335
Lymantriidae sp. BOLD:AAH6339
Lymantriidae sp. BOLD:AAH6348
Lymantriidae sp. BOLD:AAH6349
Lymantriidae sp. BOLD:AAH6360
Lymantriidae sp. BOLD:AAH6370
Lymantriidae sp. BOLD:AAH6371
Lymantriidae sp. BOLD:AAH6376
Lymantriidae sp. BOLD:AAH6383
Lymantriidae sp. BOLD:AAH6387
Lymantriidae sp. BOLD:AAH6403
Lymantriidae sp. BOLD:AAH6407
Lymantriidae sp. BOLD:AAH6416
Lymantriidae sp. BOLD:AAL8489
Lymantriidae sp. BOLD:AAL8492
Lymantriidae sp. BOLD:AAL8500
Lymantriidae sp. BOLD:AAL8512
Lymantriidae sp. BOLD:AAL8518
Lymantriidae sp. BOLD:AAL8610
Lymantriidae sp. BOLD:AAL8627
Lymantriidae sp. BOLD:AAL8636
Lymantriidae sp. BOLD:AAL8642
Lymantriidae sp. BOLD:AAL8650
Lymantriidae sp. BOLD:AAL8669
Lymantriidae sp. BOLD:AAL8670
Lymantriidae sp. BOLD:AAL8672
Lymantriidae sp. BOLD:AAL8678
Lymantriidae sp. BOLD:AAL8681
Lymantriidae sp. BOLD:AAL8692
Lymantriidae sp. BOLD:AAL8712
Lymantriidae sp. BOLD:AAL8713
Lymantriidae sp. BOLD:AAL8719
Lymantriidae sp. BOLD:AAL8721
Lymantriidae sp. BOLD:AAL8733
Lymantriidae sp. BOLD:AAL8739
Lymantriidae sp. BOLD:AAL8745
Lymantriidae sp. BOLD:AAL8747
Lymantriidae sp. BOLD:AAL8748
Lymantriidae sp. BOLD:AAL8749
Lymantriidae sp. BOLD:AAL8750
Lymantriidae sp. BOLD:AAL8759
Lymantriidae sp. BOLD:AAL8771
Lymantriidae sp. BOLD:AAL8782
Lymantriidae sp. BOLD:AAL8786
Lymantriidae sp. BOLD:AAL8793
Lymantriidae sp. BOLD:AAL8802
Lymantriidae sp. BOLD:AAM9159
Lymantriidae sp. BOLD:AAN7153
Lymantriidae sp. BOLD:AAN8525
Lymantriidae sp. BOLD:AAU5464
Lymantriidae sp. BOLD:AAU5474
Lymantriidae sp. BOLD:AAU7748
Lymantriidae sp. BOLD:AAV7552
Lymantriidae sp. MGABB476-10
Lymantriidae sp. BOLD:AAA3539
Lymantriidae sp. BOLD:AAF1642
Lymantridae gen. OrgyiaJanzen01
Lymantriidae sp. AS1
Lymantriidae sp. DSP-2011
Lymantriinae sp. BOLD:ACM4197
Lymantriinae sp. BOLD:ACM4172
Lymantriinae sp. BOLD:ACM4272
Lymantriinae sp. BOLD:ACM4458
Lymantriinae sp. BOLD:ACM4686
Lymantriinae sp. BOLD:ACM4557
Lymantriinae sp. BOLD:ACM4275
Lymantriinae sp. BOLD:ACM4698
Lymantriinae sp. BOLD:ACM4274
Lymantriinae sp. BOLD:ACM4273
Lymantriinae sp. BOLD:ACT4130
Lymantriinae sp. BOLD:ABW8356
Lymantriinae sp. BC-INCT0298
Lymantriinae sp. NIBGE MOT-01271
Lymantriinae sp. NIBGE MOT-01301
Lymantriinae sp. NIBGE MOT-01333
Lymantriinae sp. NIBGE MOT-01335
Lymantriinae sp. NIBGE MOT-01336
Lymantriinae sp. NIBGE MOT-01337
Lymantriinae sp. NIBGE MOT-01687
Lymantriinae sp. NIBGE MOT-01877
Lymantriinae sp. NIBGE MOT-01878
Lymantriinae sp. NIBGE MOT-01879
Lymantriinae sp. NIBGE MOT-01880
Lymantriinae sp. NIBGE MOT-01881
Lymantriinae sp. NIBGE MOT-01882
Lymantriinae sp. NIBGE MOT-01883
Lymantriinae sp. NIBGE MOT-01884
Lymantriinae sp. NIBGE MOT-01885
Lymantriinae sp. NIBGE MOT-01886
Lymantriinae sp. NIBGE MOT-01887
Lymantriinae sp. NIBGE MOT-02753
Lymantriinae sp. NIBGE MOT-02816
Lymantriinae sp. NIBGE MOT-02855
Lymantriinae sp. NIBGE MOT-02856
Lymantriinae sp. NIBGE MOT-02877
Lymantriinae sp. NIBGE MOT-02878
Lymantriinae sp. NIBGE MOT-02879
Lymantriinae sp. NIBGE MOT-02880
Lymantriinae sp. NIBGE MOT-02881
Lymantriinae sp. NIBGE MOT-02882
Lymantriinae sp. NIBGE MOT-02883
Lymantriinae sp. NIBGE MOT-02884
Lymantriinae sp. NIBGE MOT-02885
Lymantriinae sp. NIBGE MOT-02916
Lymantriinae sp. NIBGE MOT-02917
Lymantriinae sp. NIBGE MOT-03758
Lymantria sp. BOLD:AAC4776
Lymantria vacillans
Lymantria sp. BOLD:AAL8444
Lymantria dispar
Lymantria postalba
Lymantria lepcha
Lymantria alexandrae
Lymantria inordinata
Lymantria beatrix
Lymantria praetermissa
Lymantria temburong
Lymantria capnodes
Lymantria sugii
Lymantria pelospila
Lymantria hauensteini
Lymantria fergusoni
Lymantria furvinis
Lymantria tortivalvula
Lymantria similis
Lymantria sp. S01
Lymantria sp. SM01
Lymantria storozhenkoae
Lymantria sp. BOLD:AAA2052
Lymantria sp. CNGBK1526-14
Lymantria sp. PK01
Lymantria sp. PK02
Lymantria atemeles
Lymantria bantaizana
Lymantria fumida
Lymantria lucescens
Lymantria mathura
Lymantria lunata
Lymantria monacha
Lymantria obfuscata
Lymantria xylina
Lymantria antennata
Lymantria brunneiplaga
Lymantria ekeikei
Lymantria minomonis
Lymantria narindra
Lymantria nebulosa
Lymantria nephrographa
Lymantria ninayi
Lymantria panthera
Lymantria plumbalis
Lymantria pulverea
Lymantria schaeferi
Lymantria singapura
Lymantria concolor
Lymantria dissoluta
Lymantria flavida
Lymantria sinica
Lymantria subrosea
Lymantria todara
Lymantria umbrifera
Lymantria umbrosa
Lymantria albescens
Lymantria grisea
Lymantria nr. mathura JD-2010
Lymantria naessigi
Lymantria rhabdota
Lymantria semperi
Naroma sp. BOLD:AAH5929
Naroma sp. BOLD:AAH6143
Thagona errans
Thagona sp. tibialisDHJ01
Thagona sp. tibialisDHJ02
Thagona tibialis
Orgyia sp. Janzen01
Orgyia papuana
Orgyia parallela
Orgyia antiqua
Orgyia leucostigma
Orgyia sp. BOLD:AAA6431
Orgyia osseata
Orgyia povera
Orgyia sp. BOLD:AAA6432
Orgyia antiquoides
Orgyia sp. NIBGE MOT-02771
Orgyia sp. NIBGE MOT-02772
Orgyia sp. NIBGE MOT-02773
Orgyia sp. NIBGE MOT-02775
Orgyia recens
Orgyia pseudotsugata
Orgyia australis
Orgyia leuschneri
Orgyia thyellina
Orgyia vetusta
Orgyia definita
Eloria sp. BioLep01
Eloria torrida
Eloria onaba
Eloria noyesi
Calliteara sp. BOLD:AAL8385
Calliteara horsfieldii
Calliteara sp. BOLD:AAI3964
Calliteara farenoides
Calliteara pura
Calliteara grotei
Calliteara angulata
Calliteara complicata
Calliteara contexta
Calliteara melli
Calliteara taiwana
Calliteara wolongensis
Calliteara pudibunda
Calliteara cf. pudibunda 1FG01
Calliteara cf. pudibunda 1FG04
Calliteara abietis
Arctornis sp. LPNGM509-07
Arctornis sp. LPNGM510-07
Arctornis sp. LPNGM511-07
Arctornis sp. CTW-2013
Arctornis phrika
Arctornis perfecta
Arctornis meridionalis
Arctornis lumulosa
Arctornis phasmatodes
Arctornis sp. HS-2014-1
Arctornis sp. HS-2014-2
Arctornis secula
Arctornis riguata
Arctornis calcariphallus
Arctornis submarginata
Arctornis sp. A PH-2014
Arctornis diaphora
Arctornis discirufa
Arctornis nivea
Arctornis rutila
Arctornis gracilis
Arctornis sp. H148
Arctornis sp. H149
Arctornis sp. H391
Arctornis sp. H392
Arctornis sp. NSGJZ004
Arctornis intacta complex
Arctornis sp. RZ-2010
Arctornis lnigrum
Arctornis nr. intacta BOLD:AAA8604
Arna nr. galactopis LPNGM504-07
Arna nr. galactopis LPNGM506-07
Arna nr. galactopis LPNGM507-07
Arna sp. LPNGM505-07
Arna bicostata
Arna bipunctapex
Arna nr. galactopis BOLD:AAB2935
Olene nr. mendosa CATS158-10
Olene nr. mendosa CATS118-10
Olene cookiensis
Olene dryina
Olene dudgeoni
Olene inclusa
Olene nr. mendosa BOLD:AAB3334
Olene mendosa
Gynaephora menyuanensis
Gynaephora groenlandica
Gynaephora rossii
Gynaephora aureata
Gynaephora qinghaiensis
Gynaephora qumalaiensis
Gynaephora minora
Gynaephora ruoergensis
Gynaephora jiuzhiensis
Gynaephora selenitica
Stracena eximia
Stracena promelaena
Stracena sp. UD002
Laelia sp. UD001
Laelia obsoleta
Laelia furva
Laelia coenosa
Laelia umbrina
Acyphas fulviceps
Acyphas pelodes
Acyphas semiochrea
Acyphas semiochrea PS1
Acyphas amphideta
Dura ochrias
Dura marginepunctata
Dura niveus
Dura ippoline
Habrophylla euryzona
Habrophylla retinopepla
Icta fulviceps
Leptocneria reducta PS1
Leptocneria binotata
Leptocneria reducta
Oligeria hemicalla
Psalis pennatula
Teia athlophora
Teia anartoides
Nygmia sp. BOLD:AAF3051
Nygmia javana
Nygmia plana
Blazia sp. 'antigua'
Leucoma candida
Leucoma sp. BOLD:ACM4174
Leucoma sp. BOLD:ACM4173
Leucoma chrysoscela
Leucoma sericea
Leucoma sp. H377
Leucoma salicis
Kuromondokuga niphonis
Lachana alpherakii
Euzora collucens
Iropoca rotundata
Dasychiroides sp. A PH-2014
Locharna sp. BC-2015
Locharna strigipennis
Cozola collenettei
Marblepsis costalis
Topomesoides jonasii
Albarracina warionis
Aroa discalis
Aroa substrigosa
Aroa sp. S25
Cispia lunata
Crorema cf. jordani M10
Daplasa blacklinea
Daplasa irrorata
Euproctoides acrisia
Griveaudyria cf. cangia M4
Hemerophanes diatoma
Ilema costalis
Imaus munda
Ivela auripes
Ivela sp. H340
Kidokuga piperita
Kidokuga sp. H368
Lacida vertiginosa
Lacida sp. H389
Micromorphe linta
Mylantria xanthospila
Neomardara africana
Olapa cf. tavetensis M6
Orvasca dolichocera
Orvasca subnotata
Parocneria nigriplagiata
Ramadra calligramma
Ruanda aetheria
Sitvia denudata
Toxoproctis croceola
Sphrageidus sp. S34
Telochurus sp. H52
Casama vilis
Penthophera morio
Perina nuda
Dicallomera fascelina
Iscadia
Collomena
Elaeognatha
Etanna
Giaura
Nycteola
Beara
Chandica
Chloriola
Chloroplaga
Clethrophora
Cossedia
Didigua
Diehlea
Dilophothripa
Garella
Gariga
Gelastocera
Hylophilodes
Iragaodes
Labanda
Maceda
Maurilia
Pardasena
Siglophora
Sinna
Tathothripa
Tortriciforma
Tympanistes
Xenochroa
Aiteta
Clytophylla
Gabala
Gyrtothripa
Lophothripa
Nanaguna
Orthocraspis
Thriponea
Characoma
Carea
Paracrama
Vizaga
Acachmena
Ariola
Careades
Lasiolopha
Microthripa
Baileya <moth>
Ariolica
Pseudoips
Bena
Nolidae gen. nolBioLep01
Nolidae sp. BOLD:AAU7490
Nolidae sp. BOLD:AAU7533
Nolidae sp. BOLD:AAU7534
Nolidae sp. BOLD:AAU7564
Nolidae sp. BOLD:AAU8016
Nolidae sp. BOLD:AAU8017
Nolidae sp. BOLD:AAU8019
Nolidae sp. BOLD:AAV4472
Nolidae sp. BOLD:AAA0848
Nolidae sp. BOLD:AAC4805
Nolidae sp. RZ-2012
Nolidae sp. 4 TN-2012
Nolidae sp. 5 TN-2012
Nolidae sp. BOLD:AAH3366
Nolidae sp. BOLD:AAL8449
Nolidae sp. BOLD:AAL8454
Nolidae sp. AD-2014
Nolidae sp. 1235
Nolidae sp. 1257
Nolidae sp. 1591
Nolidae sp. NIBGE MOT-02600
Nolidae sp. NIBGE MOT-03008
Nolidae sp. NIBGE MOT-03013
Nolidae sp. NIBGE MOT-03014
Nolidae sp. NIBGE MOT-03040
Nolidae sp. NIBGE MOT-03096
Nolidae sp. NIBGE MOT-03707
Egchiretes
Meganola
Motya
Nola
Stictothripa
unclassified Nolinae
Alcanola
Aquis
Beana
Manoba
Melanographia
Membranola
Neostictoptera
Acatapaustus
Aquita
Barasa
Elesma
Pisara
Uraba
Nigetia
Steniscadia
Negeta
Miaromima
Pterogonia
Westermannia
Ptisciana
Triorbis
Gadirtha
Ochrothripa
Timorodes
Earias
Austrocarea
Ochthophora
Eligma
Selepa
Cacyparis
Hypolispa
Risoba
Blenina
Buakea
Peridroma
Abagrotis
Agrotis
Aplectoides
Anicla
Caradrina
unclassified Noctuinae
Agnorisma
Xestia
Athetis
Dichagyris
Noctua
Ochropleura
Actebia
Diarsia
Euxoa
Albocosta
Blepharosis
Olivenebula
Hermonassa
Trichoridia
Buciara
Ectopatria
Chasminodes
Karana
Leucapamea
Triphaenopsis
Xenotrachea
Feltia
Parabagrotis
Rhizagrotis
Setagrotis
Tesagrotis
Acerra
Cobalos
Hadenella
Hexorthodes
Himella
Iodopepla
Lophoceramica
Neleucania
Perigonica
Pseudobryomima
Richia
Scotogramma
Stretchia
Trichocerapoda
Trichopolia
Tridepia
Xanthopastis
Protogygia
Spaelotis
Cerastis
Copablepharon
Eurois
Paradiarsia
Xylomoia
Spartiniphaga
Anhimella
Dryotype
Hypocoena
Chersotis
Eueretagrotis
Pronoctua
Rhyacia
Ommatostola
Globia
Melanapamea
Resapamea
Alastria
Benjaminiola
Conservula
Eucoptocnemis
Fagitana
Hemipachnobia
Hydroeciodes
Lemmeria
Parabarrovia
Prognorisma
Anaplectoides
Nyssocnemis
Sineugraphe
Cryptocala
Lycophotia
Standfussiana
Cleoceris
Episema
Leucochlaena
Longalatedes
Perigrapha
Axylia
Choephora
Striacosta
Adelphagrotis
Graphiphora
Protolampra
Pseudohermonassa
Praina
Pseudoleucania
Feraxinia
Pirateolea
Carelis
Sciomesa
Coenophila
Epilecta
Epipsilia
Eugnorisma
Eugraphe
Naenia
Opigena
Marimatha
Lithacodia
Deltote
Eustrotia
Phyllophila
Capis
Pseudozarba
Maliattha
Amiana
Geractia
Cobubatha
Unclassified Eustrotiinae
Protodeltote
Mythimna
Heterochroma
Leucania
Achatia
Acroria
Hampsonodes
Lacinipolia
Orthodes
Pastona
Stibaera
Craterestra
Heterodelta
Neophaenis
Homorthodes
Eriopyga
Orthosia <moth>
Hypotrix
Chabuata
Iambia
Plusilla
Manga
Anarta
Borbotana
Elusa
Hadena
Phlogophora
Polia
Sideridis
Haderonia
Nikara
Tiracola
Cirphis
Dasygaster
Eurypsyche
Metopiora
Anapoma
Egira
Pseudorthodes
Tricholita
Trichordestra
Panolis
Pseudopanolis
Apospasta
Coranarta
Lacanobia
Lasionycta
Papestra
Protorthodes
Protoperigea
Faronta
Hyppa
Mamestra
Ulolonche
Trichoclea
Afotella
Escaria
Periacma
Persectania
Polytela
Hyssia
Dargida
Bambusiphila
Euplexia
Conisania
Senta
Enterpia
Crocigrapha
Melanchra
Morrisonia
Nephelodes
Brithys
Closteromorpha
Stauropides
Spiramater
Diaphone
Hada
Tholera
Cerapteryx
Anorthoa
Ceramica
Hecatera
Admetovis
Zosteropoda
Pachetra
Diastema <moth>
Drobeta
Eusceptis
Parangitia
Ipanephis
Amyna
Acontia
Eublemma
Erastroides
Lambana
Proroblemma
Spragueia
Thioptera
Trogotorna
Glossodice
Hoplotarache
Ponometia
Araeopteron
unclassified Acontiinae
Tarachidia
Anterastria
Narangodes
Hypobleta
Metaemene
Cydosia
Flammona
Alypophanes
Autoba
Carmara
Cerynea
Chaograptis
Clytoscopa
Cophanta
Decticryptis
Enispa
Epopsima
'ErastriaX'
Eulocastra
Habrophyes
Heterorta
Himerois
Hyposada
Mataeomera
Metasada
Micraeschus
Micrapatetis
Nechesia
Pyripnoa
Sarrothripa
Selenis
Tabomeeres
Technemon
Trissernis
Xanthograpta
Xenopseustis
Corgatha
Oruza
Ozarba
Tarache
Fruva
Homophoberia
Therasea
Hyperstrotia
Holocryptis
Austrazenia
Ecnomia
Eugatha
Haplopseustis
Lacistophanes
Lophoruza
Microedma
Mimasura
Pseudeustrotia
Parasada
Parerastria
Peperita
Pseudephyra
Zagira
Sinocharis
Cerma
Leuconycta
Mictochroa
Abacena
Trisateles
Emmelia
Orsa
Syllectra
Cryptochrostis
unclassified Ophiderinae
Hypsoropha
Anticarsia
Marcipa
Polygoniodes
Griveaudia
Diascia <moth>
Selambina
Saserna
Cromobergia
Epicyrtica
Panopoda
Lineopalpa
Ascalapha
Antachara
Tamba
Epitausa
Gonodonta
Phyprosopus
Renodes
Helia <moth>
Mimophisma
Plusiodonta
Zale
Obrima
Ophisma
Agyra
Argyrostrotis
